targetId,diseaseId,score
ENSG00000118271,Orphanet_166,0.02
ENSG00000118655,HP_0001258,0.02
ENSG00000118705,Orphanet_137,0.02
ENSG00000118729,EFO_0000318,0.02
ENSG00000118729,EFO_0000407,0.02
ENSG00000118729,Orphanet_3388,0.02
ENSG00000118762,Orphanet_475,0.02
ENSG00000118965,Orphanet_166011,0.02
ENSG00000119042,Orphanet_251019,0.02
ENSG00000119333,MONDO_0100062,0.02
ENSG00000119333,Orphanet_1934,0.02
ENSG00000119514,EFO_0000305,0.02
ENSG00000119514,EFO_0003869,0.02
ENSG00000119614,EFO_0005569,0.02
ENSG00000119638,Orphanet_294965,0.02
ENSG00000119684,Orphanet_135,0.02
ENSG00000119688,Orphanet_369955,0.02
ENSG00000119699,EFO_0000318,0.02
ENSG00000119699,EFO_0000407,0.02
ENSG00000119699,Orphanet_1515,0.02
ENSG00000119718,Orphanet_144,0.02
ENSG00000119888,Orphanet_140162,0.02
ENSG00000119977,Orphanet_2753,0.02
ENSG00000119977,Orphanet_475,0.02
ENSG00000120071,Orphanet_88616,0.02
ENSG00000120071,Orphanet_96169,0.02
ENSG00000120149,Orphanet_1531,0.02
ENSG00000120149,Orphanet_2462,0.02
ENSG00000120156,Orphanet_2451,0.02
ENSG00000120457,EFO_0000407,0.02
ENSG00000120457,HP_0001626,0.02
ENSG00000120457,MONDO_0013279,0.02
ENSG00000120500,Orphanet_2542,0.02
ENSG00000120500,Orphanet_98555,0.02
ENSG00000120539,HP_0001873,0.02
ENSG00000120725,EFO_0003847,0.02
ENSG00000120729,EFO_0003144,0.02
ENSG00000120802,EFO_0000538,0.02
ENSG00000120802,EFO_1001875,0.02
ENSG00000120802,HP_0001626,0.02
ENSG00000120802,Orphanet_217607,0.02
ENSG00000120802,Orphanet_247,0.02
ENSG00000120899,MONDO_0000030,0.02
ENSG00000120903,HP_0001250,0.02
ENSG00000120948,Orphanet_331187,0.02
ENSG00000121022,Orphanet_397715,0.02
ENSG00000121022,Orphanet_475,0.02
ENSG00000121101,Orphanet_84,0.02
ENSG00000121350,Orphanet_171445,0.02
ENSG00000121361,EFO_0000538,0.02
ENSG00000121361,EFO_0005303,0.02
ENSG00000121361,HP_0001626,0.02
ENSG00000121361,Orphanet_130,0.02
ENSG00000121680,Orphanet_79189,0.02
ENSG00000121988,Orphanet_2510,0.02
ENSG00000122008,HP_0001250,0.02
ENSG00000122008,HP_0012758,0.02
ENSG00000122367,EFO_0005306,0.02
ENSG00000122367,HP_0001626,0.02
ENSG00000122367,HP_0001657,0.02
ENSG00000122367,Orphanet_247,0.02
ENSG00000122512,EFO_0003893,0.02
ENSG00000122566,Orphanet_52430,0.02
ENSG00000122735,Orphanet_244,0.02
ENSG00000122778,Orphanet_791,0.02
ENSG00000122861,Orphanet_220436,0.02
ENSG00000122971,MONDO_0005148,0.02
ENSG00000122986,Orphanet_475,0.02
ENSG00000122986,Orphanet_564,0.02
ENSG00000123066,Orphanet_860,0.02
ENSG00000123191,Orphanet_137,0.02
ENSG00000123384,Orphanet_3406,0.02
ENSG00000123500,Orphanet_2501,0.02
ENSG00000123607,EFO_0003884,0.02
ENSG00000123700,HP_0001626,0.02
ENSG00000123810,Orphanet_475,0.02
ENSG00000123810,Orphanet_564,0.02
ENSG00000123999,EFO_0004266,0.02
ENSG00000124275,Orphanet_2169,0.02
ENSG00000124275,Orphanet_622,0.02
ENSG00000124313,EFO_0010642,0.02
ENSG00000124370,Orphanet_26,0.02
ENSG00000124429,EFO_0004266,0.02
ENSG00000124429,Orphanet_777,0.02
ENSG00000124587,Orphanet_79189,0.02
ENSG00000124608,MONDO_0000732,0.02
ENSG00000124608,Orphanet_99853,0.02
ENSG00000124614,Orphanet_124,0.02
ENSG00000124713,Orphanet_79189,0.02
ENSG00000124788,Orphanet_98755,0.02
ENSG00000125107,MONDO_0032787,0.02
ENSG00000125378,Orphanet_139471,0.02
ENSG00000125434,EFO_0004269,0.02
ENSG00000125445,MONDO_0054741,0.02
ENSG00000125505,Orphanet_98523,0.02
ENSG00000125730,Orphanet_2134,0.02
ENSG00000125744,HP_0001258,0.02
ENSG00000125864,Orphanet_91492,0.02
ENSG00000125965,Orphanet_3237,0.02
ENSG00000125965,Orphanet_93388,0.02
ENSG00000126012,HP_0001258,0.02
ENSG00000126218,Orphanet_327,0.02
ENSG00000126500,EFO_0003100,0.02
ENSG00000126562,Orphanet_88938,0.02
ENSG00000126562,Orphanet_88939,0.02
ENSG00000126705,Orphanet_316226,0.02
ENSG00000126778,MONDO_0019587,0.02
ENSG00000126860,Orphanet_636,0.02
ENSG00000126870,Orphanet_93271,0.02
ENSG00000126934,EFO_0000538,0.02
ENSG00000126945,Orphanet_324,0.02
ENSG00000127249,EFO_1000855,0.02
ENSG00000127415,Orphanet_93476,0.02
ENSG00000127616,EFO_0004743,0.02
ENSG00000127616,HP_0000486,0.02
ENSG00000127616,HP_0000954,0.02
ENSG00000127616,Orphanet_1465,0.02
ENSG00000127914,EFO_0000275,0.02
ENSG00000127914,EFO_0000318,0.02
ENSG00000127914,EFO_0000407,0.02
ENSG00000127914,EFO_0000538,0.02
ENSG00000127914,EFO_0002630,0.02
ENSG00000127914,EFO_0003144,0.02
ENSG00000127914,EFO_0004269,0.02
ENSG00000127914,EFO_0005842,0.02
ENSG00000127914,EFO_1001875,0.02
ENSG00000127914,HP_0001626,0.02
ENSG00000127914,Orphanet_130,0.02
ENSG00000127914,Orphanet_247,0.02
ENSG00000127914,Orphanet_3286,0.02
ENSG00000127948,Orphanet_90794,0.02
ENSG00000127993,Orphanet_912,0.02
ENSG00000128340,MONDO_0033554,0.02
ENSG00000128340,MONDO_0033555,0.02
ENSG00000128340,Orphanet_183707,0.02
ENSG00000128513,EFO_0006318,0.02
ENSG00000128655,Orphanet_110,0.02
ENSG00000128699,Orphanet_144,0.02
ENSG00000128881,Orphanet_316226,0.02
ENSG00000128881,Orphanet_99,0.02
ENSG00000128973,Orphanet_1496,0.02
ENSG00000129071,Orphanet_1515,0.02
ENSG00000129116,EFO_0002618,0.02
ENSG00000129116,Orphanet_140162,0.02
ENSG00000129159,HP_0001250,0.02
ENSG00000129673,Orphanet_2198,0.02
ENSG00000129675,Orphanet_777,0.02
ENSG00000129757,Orphanet_231120,0.02
ENSG00000129965,Orphanet_101150,0.02
ENSG00000129965,Orphanet_552,0.02
ENSG00000129991,EFO_0010953,0.02
ENSG00000129991,Orphanet_244,0.02
ENSG00000129991,Orphanet_85451,0.02
ENSG00000130005,Orphanet_2609,0.02
ENSG00000130005,Orphanet_506,0.02
ENSG00000130037,Orphanet_130,0.02
ENSG00000130175,Orphanet_2924,0.02
ENSG00000130283,Orphanet_98261,0.02
ENSG00000130385,Orphanet_243,0.02
ENSG00000130402,EFO_0003847,0.02
ENSG00000130508,Orphanet_88632,0.02
ENSG00000130528,Orphanet_871,0.02
ENSG00000130529,EFO_0000318,0.02
ENSG00000130529,EFO_0002630,0.02
ENSG00000130529,EFO_0005306,0.02
ENSG00000130529,HP_0001626,0.02
ENSG00000130635,EFO_1001986,0.02
ENSG00000130635,HP_0001626,0.02
ENSG00000130635,Orphanet_90309,0.02
ENSG00000130635,Orphanet_99875,0.02
ENSG00000130821,Orphanet_52503,0.02
ENSG00000130822,Orphanet_52503,0.02
ENSG00000130827,Orphanet_168778,0.02
ENSG00000130921,HP_0001258,0.02
ENSG00000131095,Orphanet_244,0.02
ENSG00000131183,Orphanet_244305,0.02
ENSG00000131183,Orphanet_330,0.02
ENSG00000131183,Orphanet_91378,0.02
ENSG00000131187,Orphanet_244305,0.02
ENSG00000131187,Orphanet_91378,0.02
ENSG00000131238,EFO_1000855,0.02
ENSG00000131323,MONDO_0013920,0.02
ENSG00000131323,Orphanet_1930,0.02
ENSG00000131504,Orphanet_118,0.02
ENSG00000131873,Orphanet_363417,0.02
ENSG00000132031,Orphanet_1505,0.02
ENSG00000132031,Orphanet_1515,0.02
ENSG00000132031,Orphanet_166011,0.02
ENSG00000132436,Orphanet_35708,0.02
ENSG00000132470,Orphanet_79237,0.02
ENSG00000132470,Orphanet_79400,0.02
ENSG00000132470,Orphanet_89840,0.02
ENSG00000132563,Orphanet_401849,0.02
ENSG00000132639,HP_0001250,0.02
ENSG00000132740,Orphanet_166,0.02
ENSG00000132855,Orphanet_1934,0.02
ENSG00000133030,HP_0030436,0.02
ENSG00000133030,Orphanet_122,0.02
ENSG00000133103,Orphanet_363523,0.02
ENSG00000133216,Orphanet_708,0.02
ENSG00000133256,Orphanet_215,0.02
ENSG00000133392,EFO_1001986,0.02
ENSG00000133392,HP_0001626,0.02
ENSG00000133392,Orphanet_2604,0.02
ENSG00000133392,Orphanet_48471,0.02
ENSG00000133392,Orphanet_540,0.02
ENSG00000133812,Orphanet_166,0.02
ENSG00000133835,Orphanet_2855,0.02
ENSG00000133835,Orphanet_300,0.02
ENSG00000134200,Orphanet_79118,0.02
ENSG00000134240,Orphanet_79351,0.02
ENSG00000134330,Orphanet_294023,0.02
ENSG00000134343,HP_0001332,0.02
ENSG00000134371,Orphanet_140162,0.02
ENSG00000134571,Orphanet_85451,0.02
ENSG00000134644,HP_0001263,0.02
ENSG00000134684,MONDO_0018778,0.02
ENSG00000134755,EFO_0000538,0.02
ENSG00000134760,Orphanet_369992,0.02
ENSG00000134769,EFO_0000538,0.02
ENSG00000134769,EFO_1001207,0.02
ENSG00000134871,Orphanet_2940,0.02
ENSG00000134871,Orphanet_36383,0.02
ENSG00000134871,Orphanet_73229,0.02
ENSG00000134987,Orphanet_886,0.02
ENSG00000135677,Orphanet_79272,0.02
ENSG00000135679,MONDO_0013733,0.02
ENSG00000135702,Orphanet_782,0.02
ENSG00000135722,MONDO_0005129,0.02
ENSG00000135722,MONDO_0007290,0.02
ENSG00000135722,Orphanet_91492,0.02
ENSG00000135722,Orphanet_98995,0.02
ENSG00000135775,MONDO_0054559,0.02
ENSG00000135902,EFO_0020041,0.02
ENSG00000135902,Orphanet_2990,0.02
ENSG00000135924,Orphanet_166,0.02
ENSG00000135925,EFO_0005410,0.02
ENSG00000136003,Orphanet_43115,0.02
ENSG00000136040,Orphanet_2542,0.02
ENSG00000136040,Orphanet_98555,0.02
ENSG00000136144,Orphanet_99002,0.02
ENSG00000136160,MONDO_0010895,0.02
ENSG00000136160,Orphanet_254875,0.02
ENSG00000136573,EFO_1001511,0.02
ENSG00000136574,HP_0001626,0.02
ENSG00000136631,Orphanet_42738,0.02
ENSG00000136634,EFO_0003767,0.02
ENSG00000136720,Orphanet_238666,0.02
ENSG00000136802,Orphanet_229717,0.02
ENSG00000136802,Orphanet_33110,0.02
ENSG00000136827,HP_0001332,0.02
ENSG00000136928,HP_0200134,0.02
ENSG00000136928,Orphanet_3095,0.02
ENSG00000137474,Orphanet_193,0.02
ENSG00000137573,Orphanet_2542,0.02
ENSG00000137573,Orphanet_98555,0.02
ENSG00000137731,Orphanet_34528,0.02
ENSG00000137745,Orphanet_1040,0.02
ENSG00000137760,EFO_0010280,0.02
ENSG00000137843,Orphanet_1052,0.02
ENSG00000137869,Orphanet_178345,0.02
ENSG00000138002,Orphanet_2542,0.02
ENSG00000138002,Orphanet_98555,0.02
ENSG00000138079,Orphanet_590,0.02
ENSG00000138081,EFO_0009911,0.02
ENSG00000138081,Orphanet_140162,0.02
ENSG00000138081,Orphanet_145,0.02
ENSG00000138134,EFO_1001986,0.02
ENSG00000138326,Orphanet_124,0.02
ENSG00000138326,Orphanet_289494,0.02
ENSG00000138347,EFO_0000318,0.02
ENSG00000138347,EFO_0003144,0.02
ENSG00000138347,HP_0001626,0.02
ENSG00000138347,HP_0001657,0.02
ENSG00000138347,Orphanet_247,0.02
ENSG00000138375,Orphanet_1830,0.02
ENSG00000138379,Orphanet_275534,0.02
ENSG00000138449,EFO_0006332,0.02
ENSG00000138449,EFO_0006341,0.02
ENSG00000138449,EFO_0006513,0.02
ENSG00000138592,Orphanet_685,0.02
ENSG00000138622,EFO_0000318,0.02
ENSG00000138622,EFO_0000373,0.02
ENSG00000138622,HP_0001626,0.02
ENSG00000138622,HP_0001657,0.02
ENSG00000138686,EFO_0009021,0.02
ENSG00000138696,Orphanet_275766,0.02
ENSG00000138759,Orphanet_2542,0.02
ENSG00000138759,Orphanet_782,0.02
ENSG00000138759,Orphanet_886,0.02
ENSG00000138759,Orphanet_98555,0.02
ENSG00000138760,HP_0001250,0.02
ENSG00000138829,EFO_1001986,0.02
ENSG00000138829,HP_0001626,0.02
ENSG00000139116,Orphanet_250923,0.02
ENSG00000139116,Orphanet_77,0.02
ENSG00000139132,Orphanet_166,0.02
ENSG00000139174,HP_0001250,0.02
ENSG00000139219,EFO_1001986,0.02
ENSG00000139304,Orphanet_90635,0.02
ENSG00000139351,EFO_1000954,0.02
ENSG00000139351,Orphanet_399805,0.02
ENSG00000139428,Orphanet_29,0.02
ENSG00000139428,Orphanet_343,0.02
ENSG00000139618,EFO_0002916,0.02
ENSG00000139734,Orphanet_90635,0.02
ENSG00000140009,Orphanet_261,0.02
ENSG00000140015,MONDO_0100062,0.02
ENSG00000140015,Orphanet_1934,0.02
ENSG00000140092,EFO_0001365,0.02
ENSG00000140092,Orphanet_209,0.02
ENSG00000140093,Orphanet_306507,0.02
ENSG00000140279,Orphanet_564,0.02
ENSG00000140374,HP_0003150,0.02
ENSG00000140374,Orphanet_26791,0.02
ENSG00000140416,EFO_0000318,0.02
ENSG00000140416,EFO_0004287,0.02
ENSG00000140416,HP_0001657,0.02
ENSG00000140521,EFO_0009044,0.02
ENSG00000140522,Orphanet_88628,0.02
ENSG00000140525,EFO_0009044,0.02
ENSG00000140534,Orphanet_36,0.02
ENSG00000140718,Orphanet_475,0.02
ENSG00000140718,Orphanet_564,0.02
ENSG00000140718,Orphanet_655,0.02
ENSG00000140829,Orphanet_791,0.02
ENSG00000140937,Orphanet_1299,0.02
ENSG00000140937,Orphanet_157788,0.02
ENSG00000141012,Orphanet_976,0.02
ENSG00000141252,Orphanet_2524,0.02
ENSG00000141255,Orphanet_141,0.02
ENSG00000141385,Orphanet_99,0.02
ENSG00000141404,HP_0001332,0.02
ENSG00000141485,HP_0001250,0.02
ENSG00000141499,EFO_0000181,0.02
ENSG00000141499,Orphanet_524,0.02
ENSG00000141506,Orphanet_64753,0.02
ENSG00000141519,Orphanet_365,0.02
ENSG00000141646,HP_0001626,0.02
ENSG00000141655,Orphanet_2781,0.02
ENSG00000142046,Orphanet_475,0.02
ENSG00000142046,Orphanet_564,0.02
ENSG00000142156,MONDO_0100225,0.02
ENSG00000142173,MONDO_0100225,0.02
ENSG00000142173,Orphanet_289380,0.02
ENSG00000142173,Orphanet_51208,0.02
ENSG00000142178,HP_0001250,0.02
ENSG00000142178,Orphanet_1934,0.02
ENSG00000142224,EFO_0003767,0.02
ENSG00000142319,Orphanet_238455,0.02
ENSG00000142405,Orphanet_47045,0.02
ENSG00000142539,Orphanet_140162,0.02
ENSG00000142675,Orphanet_886,0.02
ENSG00000143252,MONDO_0018778,0.02
ENSG00000143252,Orphanet_3115,0.02
ENSG00000143252,Orphanet_65753,0.02
ENSG00000143252,Orphanet_99951,0.02
ENSG00000143315,Orphanet_83639,0.02
ENSG00000143384,Orphanet_1885,0.02
ENSG00000143575,Orphanet_42738,0.02
ENSG00000143575,Orphanet_642,0.02
ENSG00000143776,Orphanet_1172,0.02
ENSG00000143776,Orphanet_139485,0.02
ENSG00000143776,Orphanet_35656,0.02
ENSG00000143801,EFO_0009142,0.02
ENSG00000143839,Orphanet_217330,0.02
ENSG00000144061,EFO_0003847,0.02
ENSG00000144285,EFO_0000474,0.02
ENSG00000144285,EFO_0006946,0.02
ENSG00000144285,EFO_0007663,0.02
ENSG00000144285,HP_0000505,0.02
ENSG00000144285,HP_0000707,0.02
ENSG00000144285,HP_0000708,0.02
ENSG00000144285,HP_0001288,0.02
ENSG00000144285,HP_0001290,0.02
ENSG00000144285,HP_0005484,0.02
ENSG00000144285,HP_0100704,0.02
ENSG00000144381,HP_0001258,0.02
ENSG00000144452,Orphanet_281097,0.02
ENSG00000144554,EFO_0009044,0.02
ENSG00000144591,Orphanet_869,0.02
ENSG00000145217,Orphanet_579,0.02
ENSG00000145217,Orphanet_93473,0.02
ENSG00000145217,Orphanet_93476,0.02
ENSG00000145335,EFO_0006792,0.02
ENSG00000145362,EFO_0000275,0.02
ENSG00000145362,EFO_0000318,0.02
ENSG00000145362,EFO_0000373,0.02
ENSG00000145362,EFO_0004269,0.02
ENSG00000145362,EFO_0004287,0.02
ENSG00000145362,HP_0001626,0.02
ENSG00000145362,Orphanet_130,0.02
ENSG00000145423,Orphanet_2542,0.02
ENSG00000145423,Orphanet_98555,0.02
ENSG00000145715,Orphanet_90307,0.02
ENSG00000145734,MONDO_0019588,0.02
ENSG00000145734,Orphanet_255241,0.02
ENSG00000145734,Orphanet_90636,0.02
ENSG00000145863,Orphanet_64280,0.02
ENSG00000145864,EFO_0003847,0.02
ENSG00000145864,HP_0001249,0.02
ENSG00000145888,MONDO_0017658,0.02
ENSG00000146038,EFO_0001063,0.02
ENSG00000146038,EFO_0004268,0.02
ENSG00000146049,EFO_0001063,0.02
ENSG00000146282,Orphanet_137,0.02
ENSG00000146648,Orphanet_294023,0.02
ENSG00000147044,EFO_0010954,0.02
ENSG00000147121,Orphanet_777,0.02
ENSG00000147180,EFO_0004266,0.02
ENSG00000147202,EFO_0004266,0.02
ENSG00000147224,Orphanet_166,0.02
ENSG00000147571,HP_0001250,0.02
ENSG00000147655,MONDO_0060733,0.02
ENSG00000147679,Orphanet_199,0.02
ENSG00000147862,EFO_0010642,0.02
ENSG00000147889,EFO_0000182,0.02
ENSG00000148053,Orphanet_1934,0.02
ENSG00000148180,Orphanet_85448,0.02
ENSG00000148204,MONDO_0009063,0.02
ENSG00000148337,HP_0001332,0.02
ENSG00000148384,Orphanet_75858,0.02
ENSG00000148400,EFO_0009299,0.02
ENSG00000148400,EFO_1001986,0.02
ENSG00000148400,HP_0001626,0.02
ENSG00000148400,Orphanet_2542,0.02
ENSG00000148400,Orphanet_285014,0.02
ENSG00000148400,Orphanet_98555,0.02
ENSG00000148604,Orphanet_88628,0.02
ENSG00000148606,Orphanet_124,0.02
ENSG00000148655,Orphanet_352745,0.02
ENSG00000148660,MONDO_0032795,0.02
ENSG00000148672,EFO_1001511,0.02
ENSG00000148677,EFO_0000318,0.02
ENSG00000148677,EFO_0005207,0.02
ENSG00000148677,EFO_1001167,0.02
ENSG00000148677,EFO_1001207,0.02
ENSG00000148677,HP_0001657,0.02
ENSG00000148704,Orphanet_202948,0.02
ENSG00000148842,Orphanet_306511,0.02
ENSG00000148842,Orphanet_34528,0.02
ENSG00000149089,Orphanet_255182,0.02
ENSG00000149131,Orphanet_91378,0.02
ENSG00000149295,HP_0001332,0.02
ENSG00000149428,MONDO_0009305,0.02
ENSG00000149476,MONDO_0032927,0.02
ENSG00000149489,Orphanet_284139,0.02
ENSG00000149596,EFO_0000318,0.02
ENSG00000149596,HP_0001626,0.02
ENSG00000149596,HP_0001657,0.02
ENSG00000149596,HP_0004755,0.02
ENSG00000149781,Orphanet_2968,0.02
ENSG00000150281,EFO_0000318,0.02
ENSG00000150990,MONDO_0032888,0.02
ENSG00000150990,Orphanet_983,0.02
ENSG00000150995,Orphanet_99,0.02
ENSG00000151067,EFO_0000373,0.02
ENSG00000151067,EFO_0000538,0.02
ENSG00000151067,EFO_1001875,0.02
ENSG00000151067,HP_0001626,0.02
ENSG00000151067,HP_0001657,0.02
ENSG00000151067,Orphanet_247,0.02
ENSG00000151093,Orphanet_404454,0.02
ENSG00000151148,Orphanet_98673,0.02
ENSG00000151468,EFO_1001019,0.02
ENSG00000151500,Orphanet_79159,0.02
ENSG00000151577,EFO_0003108,0.02
ENSG00000151694,Orphanet_2542,0.02
ENSG00000151694,Orphanet_98555,0.02
ENSG00000151729,Orphanet_663,0.02
ENSG00000151779,Orphanet_391677,0.02
ENSG00000151806,Orphanet_3451,0.02
ENSG00000151835,HP_0001258,0.02
ENSG00000151835,Orphanet_102015,0.02
ENSG00000151835,Orphanet_353,0.02
ENSG00000151929,EFO_0000275,0.02
ENSG00000151929,EFO_0009142,0.02
ENSG00000151929,HP_0001626,0.02
ENSG00000152104,MONDO_0013324,0.02
ENSG00000152266,Orphanet_2238,0.02
ENSG00000152457,Orphanet_275,0.02
ENSG00000152492,EFO_0001063,0.02
ENSG00000152556,Orphanet_79201,0.02
ENSG00000152591,Orphanet_166265,0.02
ENSG00000152642,EFO_0000318,0.02
ENSG00000152642,EFO_0000538,0.02
ENSG00000152642,EFO_0005303,0.02
ENSG00000152661,Orphanet_157801,0.02
ENSG00000153015,Orphanet_166035,0.02
ENSG00000153048,Orphanet_137,0.02
ENSG00000153107,Orphanet_221008,0.02
ENSG00000153253,HP_0001250,0.02
ENSG00000153956,HP_0001626,0.02
ENSG00000153956,Orphanet_130,0.02
ENSG00000154122,Orphanet_85184,0.02
ENSG00000154415,EFO_1001511,0.02
ENSG00000154415,MONDO_0005148,0.02
ENSG00000154511,Orphanet_124,0.02
ENSG00000154553,EFO_0000318,0.02
ENSG00000154553,EFO_0002630,0.02
ENSG00000154553,HP_0001626,0.02
ENSG00000154678,MONDO_0029137,0.02
ENSG00000154764,Orphanet_2542,0.02
ENSG00000154764,Orphanet_98555,0.02
ENSG00000154767,Orphanet_247,0.02
ENSG00000154864,Orphanet_1154,0.02
ENSG00000154864,Orphanet_2461,0.02
ENSG00000154864,Orphanet_376,0.02
ENSG00000155256,HP_0001258,0.02
ENSG00000155561,EFO_0004255,0.02
ENSG00000155629,Orphanet_3451,0.02
ENSG00000155657,EFO_0000275,0.02
ENSG00000155657,EFO_0000318,0.02
ENSG00000155657,EFO_0000373,0.02
ENSG00000155657,EFO_0003144,0.02
ENSG00000155657,EFO_0004278,0.02
ENSG00000155657,EFO_0004287,0.02
ENSG00000155657,EFO_0005306,0.02
ENSG00000155657,EFO_1001207,0.02
ENSG00000155657,HP_0001508,0.02
ENSG00000155657,HP_0001626,0.02
ENSG00000155657,HP_0001657,0.02
ENSG00000155657,HP_0002715,0.02
ENSG00000155657,HP_0004755,0.02
ENSG00000155657,Orphanet_178464,0.02
ENSG00000155657,Orphanet_247,0.02
ENSG00000155657,Orphanet_314811,0.02
ENSG00000155657,Orphanet_609,0.02
ENSG00000155657,Orphanet_85451,0.02
ENSG00000155657,Orphanet_98912,0.02
ENSG00000155886,HP_0000479,0.02
ENSG00000156170,Orphanet_3337,0.02
ENSG00000156313,Orphanet_244,0.02
ENSG00000156467,Orphanet_1460,0.02
ENSG00000156515,Orphanet_791,0.02
ENSG00000156709,EFO_0003847,0.02
ENSG00000156709,HP_0001249,0.02
ENSG00000156831,Orphanet_100989,0.02
ENSG00000156831,Orphanet_685,0.02
ENSG00000156973,Orphanet_2754,0.02
ENSG00000157087,Orphanet_1496,0.02
ENSG00000157259,HP_0001626,0.02
ENSG00000157388,Orphanet_324321,0.02
ENSG00000157404,Orphanet_140162,0.02
ENSG00000157764,EFO_0000318,0.02
ENSG00000157764,EFO_0000407,0.02
ENSG00000157766,Orphanet_171866,0.02
ENSG00000157766,Orphanet_93283,0.02
ENSG00000157911,EFO_0010956,0.02
ENSG00000157933,HP_0001626,0.02
ENSG00000157992,Orphanet_474,0.02
ENSG00000157992,Orphanet_791,0.02
ENSG00000158055,Orphanet_888,0.02
ENSG00000158125,Orphanet_93602,0.02
ENSG00000158169,EFO_0009044,0.02
ENSG00000158169,Orphanet_145,0.02
ENSG00000158445,MONDO_0018614,0.02
ENSG00000158445,Orphanet_1934,0.02
ENSG00000158526,Orphanet_915,0.02
ENSG00000158683,EFO_0009081,0.02
ENSG00000158683,MONDO_0018677,0.02
ENSG00000158805,Orphanet_84,0.02
ENSG00000158828,Orphanet_137,0.02
ENSG00000158887,EFO_0000239,0.02
ENSG00000158887,EFO_1000453,0.02
ENSG00000158887,Orphanet_29072,0.02
ENSG00000158887,Orphanet_44890,0.02
ENSG00000159197,EFO_0000538,0.02
ENSG00000159197,HP_0001626,0.02
ENSG00000159251,EFO_0000318,0.02
ENSG00000159899,Orphanet_93437,0.02
ENSG00000160014,HP_0001657,0.02
ENSG00000160014,Orphanet_101016,0.02
ENSG00000160014,Orphanet_768,0.02
ENSG00000160190,Orphanet_244,0.02
ENSG00000160200,HP_0001626,0.02
ENSG00000160213,HP_0001250,0.02
ENSG00000160282,MONDO_0100225,0.02
ENSG00000160282,Orphanet_289380,0.02
ENSG00000160299,EFO_0003847,0.02
ENSG00000160299,HP_0001249,0.02
ENSG00000160654,Orphanet_183660,0.02
ENSG00000160716,HP_0001250,0.02
ENSG00000160746,Orphanet_98907,0.02
ENSG00000160789,HP_0001657,0.02
ENSG00000160801,Orphanet_33067,0.02
ENSG00000160808,Orphanet_85451,0.02
ENSG00000160882,Orphanet_403,0.02
ENSG00000160957,Orphanet_140162,0.02
ENSG00000161203,EFO_0010566,0.02
ENSG00000161203,Orphanet_1942,0.02
ENSG00000161328,Orphanet_244,0.02
ENSG00000161533,MONDO_0030073,0.02
ENSG00000161653,HP_0001987,0.02
ENSG00000161835,Orphanet_2542,0.02
ENSG00000161835,Orphanet_98555,0.02
ENSG00000162384,Orphanet_157,0.02
ENSG00000162438,EFO_0000508,0.02
ENSG00000162601,MONDO_0000159,0.02
ENSG00000162676,Orphanet_486,0.02
ENSG00000162711,EFO_0004238,0.02
ENSG00000162711,Orphanet_208650,0.02
ENSG00000162711,Orphanet_47045,0.02
ENSG00000162733,EFO_0010166,0.02
ENSG00000162878,MONDO_0032935,0.02
ENSG00000162882,Orphanet_3404,0.02
ENSG00000163050,Orphanet_475,0.02
ENSG00000163069,EFO_0000538,0.02
ENSG00000163132,Orphanet_2228,0.02
ENSG00000163254,Orphanet_886,0.02
ENSG00000163281,Orphanet_3451,0.02
ENSG00000163297,EFO_1000855,0.02
ENSG00000163359,MONDO_0100225,0.02
ENSG00000163359,Orphanet_98473,0.02
ENSG00000163389,Orphanet_352479,0.02
ENSG00000163513,EFO_1001986,0.02
ENSG00000163513,HP_0001626,0.02
ENSG00000163527,Orphanet_370924,0.02
ENSG00000163536,Orphanet_221061,0.02
ENSG00000163644,Orphanet_511,0.02
ENSG00000163705,EFO_0009044,0.02
ENSG00000163705,Orphanet_84,0.02
ENSG00000164053,Orphanet_247691,0.02
ENSG00000164053,Orphanet_3421,0.02
ENSG00000164053,Orphanet_63261,0.02
ENSG00000164053,Orphanet_71291,0.02
ENSG00000164066,Orphanet_140997,0.02
ENSG00000164171,Orphanet_73271,0.02
ENSG00000164171,Orphanet_833,0.02
ENSG00000164172,Orphanet_73271,0.02
ENSG00000164266,EFO_0000508,0.02
ENSG00000164266,Orphanet_839,0.02
ENSG00000164362,EFO_0006318,0.02
ENSG00000164366,EFO_0000239,0.02
ENSG00000164366,MONDO_0100294,0.02
ENSG00000164366,Orphanet_3208,0.02
ENSG00000164366,Orphanet_506,0.02
ENSG00000164366,Orphanet_68380,0.02
ENSG00000164414,Orphanet_238459,0.02
ENSG00000164414,Orphanet_98523,0.02
ENSG00000164509,Orphanet_353220,0.02
ENSG00000164532,HP_0001626,0.02
ENSG00000164588,MONDO_0100062,0.02
ENSG00000164588,Orphanet_1934,0.02
ENSG00000164610,Orphanet_791,0.02
ENSG00000164692,Orphanet_90309,0.02
ENSG00000164733,Orphanet_50943,0.02
ENSG00000164736,EFO_0007536,0.02
ENSG00000164742,EFO_0001063,0.02
ENSG00000164754,MONDO_0012657,0.02
ENSG00000164880,EFO_0010561,0.02
ENSG00000164919,Orphanet_193,0.02
ENSG00000164941,EFO_0010562,0.02
ENSG00000164946,Orphanet_708,0.02
ENSG00000164946,Orphanet_782,0.02
ENSG00000165060,HP_0001626,0.02
